center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_35_42_846.jpg, IMG/left_2016_12_01_13_35_42_846.jpg, IMG/right_2016_12_01_13_35_42_846.jpg,0.1191711,0.9855326,0,30.18478
IMG/center_2016_12_01_13_35_42_948.jpg, IMG/left_2016_12_01_13_35_42_948.jpg, IMG/right_2016_12_01_13_35_42_948.jpg,0.1191711,0.9855326,0,30.18583
IMG/center_2016_12_01_13_35_43_048.jpg, IMG/left_2016_12_01_13_35_43_048.jpg, IMG/right_2016_12_01_13_35_43_048.jpg,0.100034,0.9855326,0,30.18684
IMG/center_2016_12_01_13_35_43_149.jpg, IMG/left_2016_12_01_13_35_43_149.jpg, IMG/right_2016_12_01_13_35_43_149.jpg,0.0904655,0.9855326,0,30.18708
IMG/center_2016_12_01_13_35_43_251.jpg, IMG/left_2016_12_01_13_35_43_251.jpg, IMG/right_2016_12_01_13_35_43_251.jpg,0,0.9855326,0,30.18681
IMG/center_2016_12_01_13_35_43_351.jpg, IMG/left_2016_12_01_13_35_43_351.jpg, IMG/right_2016_12_01_13_35_43_351.jpg,0,0.9855326,0,30.18709
IMG/center_2016_12_01_13_35_43_452.jpg, IMG/left_2016_12_01_13_35_43_452.jpg, IMG/right_2016_12_01_13_35_43_452.jpg,0,0.9855326,0,30.18712
IMG/center_2016_12_01_13_35_43_553.jpg, IMG/left_2016_12_01_13_35_43_553.jpg, IMG/right_2016_12_01_13_35_43_553.jpg,0,0.9855326,0,30.18713
IMG/center_2016_12_01_13_35_43_654.jpg, IMG/left_2016_12_01_13_35_43_654.jpg, IMG/right_2016_12_01_13_35_43_654.jpg,0,0.9855326,0,30.16938
IMG/center_2016_12_01_13_35_43_757.jpg, IMG/left_2016_12_01_13_35_43_757.jpg, IMG/right_2016_12_01_13_35_43_757.jpg,0,0.9855326,0,30.1918
IMG/center_2016_12_01_13_35_43_858.jpg, IMG/left_2016_12_01_13_35_43_858.jpg, IMG/right_2016_12_01_13_35_43_858.jpg,0,0.9855326,0,30.1458
IMG/center_2016_12_01_13_35_43_958.jpg, IMG/left_2016_12_01_13_35_43_958.jpg, IMG/right_2016_12_01_13_35_43_958.jpg,0,0.9855326,0,30.19118
IMG/center_2016_12_01_13_35_44_060.jpg, IMG/left_2016_12_01_13_35_44_060.jpg, IMG/right_2016_12_01_13_35_44_060.jpg,0,0.9855326,0,30.18672
IMG/center_2016_12_01_13_35_44_161.jpg, IMG/left_2016_12_01_13_35_44_161.jpg, IMG/right_2016_12_01_13_35_44_161.jpg,0,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_44_261.jpg, IMG/left_2016_12_01_13_35_44_261.jpg, IMG/right_2016_12_01_13_35_44_261.jpg,0.01391724,0.9855326,0,30.18652
IMG/center_2016_12_01_13_35_44_363.jpg, IMG/left_2016_12_01_13_35_44_363.jpg, IMG/right_2016_12_01_13_35_44_363.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_44_464.jpg, IMG/left_2016_12_01_13_35_44_464.jpg, IMG/right_2016_12_01_13_35_44_464.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_44_566.jpg, IMG/left_2016_12_01_13_35_44_566.jpg, IMG/right_2016_12_01_13_35_44_566.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_44_667.jpg, IMG/left_2016_12_01_13_35_44_667.jpg, IMG/right_2016_12_01_13_35_44_667.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_44_768.jpg, IMG/left_2016_12_01_13_35_44_768.jpg, IMG/right_2016_12_01_13_35_44_768.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_44_869.jpg, IMG/left_2016_12_01_13_35_44_869.jpg, IMG/right_2016_12_01_13_35_44_869.jpg,0.0904655,0.9855326,0,30.18419
IMG/center_2016_12_01_13_35_44_970.jpg, IMG/left_2016_12_01_13_35_44_970.jpg, IMG/right_2016_12_01_13_35_44_970.jpg,0.0904655,0.9855326,0,30.18561
IMG/center_2016_12_01_13_35_45_072.jpg, IMG/left_2016_12_01_13_35_45_072.jpg, IMG/right_2016_12_01_13_35_45_072.jpg,0.0904655,0.9855326,0,30.18606
IMG/center_2016_12_01_13_35_45_174.jpg, IMG/left_2016_12_01_13_35_45_174.jpg, IMG/right_2016_12_01_13_35_45_174.jpg,0.0904655,0.9855326,0,30.18626
IMG/center_2016_12_01_13_35_45_275.jpg, IMG/left_2016_12_01_13_35_45_275.jpg, IMG/right_2016_12_01_13_35_45_275.jpg,0,0.9855326,0,30.18641
IMG/center_2016_12_01_13_35_45_376.jpg, IMG/left_2016_12_01_13_35_45_376.jpg, IMG/right_2016_12_01_13_35_45_376.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_45_476.jpg, IMG/left_2016_12_01_13_35_45_476.jpg, IMG/right_2016_12_01_13_35_45_476.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_45_576.jpg, IMG/left_2016_12_01_13_35_45_576.jpg, IMG/right_2016_12_01_13_35_45_576.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_45_677.jpg, IMG/left_2016_12_01_13_35_45_677.jpg, IMG/right_2016_12_01_13_35_45_677.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_45_779.jpg, IMG/left_2016_12_01_13_35_45_779.jpg, IMG/right_2016_12_01_13_35_45_779.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_45_882.jpg, IMG/left_2016_12_01_13_35_45_882.jpg, IMG/right_2016_12_01_13_35_45_882.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_45_982.jpg, IMG/left_2016_12_01_13_35_45_982.jpg, IMG/right_2016_12_01_13_35_45_982.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_46_084.jpg, IMG/left_2016_12_01_13_35_46_084.jpg, IMG/right_2016_12_01_13_35_46_084.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_35_46_191.jpg, IMG/left_2016_12_01_13_35_46_191.jpg, IMG/right_2016_12_01_13_35_46_191.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_46_293.jpg, IMG/left_2016_12_01_13_35_46_293.jpg, IMG/right_2016_12_01_13_35_46_293.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_35_46_394.jpg, IMG/left_2016_12_01_13_35_46_394.jpg, IMG/right_2016_12_01_13_35_46_394.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_46_494.jpg, IMG/left_2016_12_01_13_35_46_494.jpg, IMG/right_2016_12_01_13_35_46_494.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_46_596.jpg, IMG/left_2016_12_01_13_35_46_596.jpg, IMG/right_2016_12_01_13_35_46_596.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_46_697.jpg, IMG/left_2016_12_01_13_35_46_697.jpg, IMG/right_2016_12_01_13_35_46_697.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_46_798.jpg, IMG/left_2016_12_01_13_35_46_798.jpg, IMG/right_2016_12_01_13_35_46_798.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_46_900.jpg, IMG/left_2016_12_01_13_35_46_900.jpg, IMG/right_2016_12_01_13_35_46_900.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_47_002.jpg, IMG/left_2016_12_01_13_35_47_002.jpg, IMG/right_2016_12_01_13_35_47_002.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_47_104.jpg, IMG/left_2016_12_01_13_35_47_104.jpg, IMG/right_2016_12_01_13_35_47_104.jpg,0.01391724,0.9855326,0,30.18659
IMG/center_2016_12_01_13_35_47_206.jpg, IMG/left_2016_12_01_13_35_47_206.jpg, IMG/right_2016_12_01_13_35_47_206.jpg,0.0904655,0.9855326,0,30.18482
IMG/center_2016_12_01_13_35_47_307.jpg, IMG/left_2016_12_01_13_35_47_307.jpg, IMG/right_2016_12_01_13_35_47_307.jpg,0.0904655,0.9855326,0,30.18566
IMG/center_2016_12_01_13_35_47_409.jpg, IMG/left_2016_12_01_13_35_47_409.jpg, IMG/right_2016_12_01_13_35_47_409.jpg,0.1574452,0.9855326,0,30.18407
IMG/center_2016_12_01_13_35_47_510.jpg, IMG/left_2016_12_01_13_35_47_510.jpg, IMG/right_2016_12_01_13_35_47_510.jpg,0.1574452,0.9855326,0,30.18525
IMG/center_2016_12_01_13_35_47_611.jpg, IMG/left_2016_12_01_13_35_47_611.jpg, IMG/right_2016_12_01_13_35_47_611.jpg,0.0904655,0.9855326,0,30.18721
IMG/center_2016_12_01_13_35_47_711.jpg, IMG/left_2016_12_01_13_35_47_711.jpg, IMG/right_2016_12_01_13_35_47_711.jpg,0,0.9855326,0,30.18631
IMG/center_2016_12_01_13_35_47_812.jpg, IMG/left_2016_12_01_13_35_47_812.jpg, IMG/right_2016_12_01_13_35_47_812.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_47_915.jpg, IMG/left_2016_12_01_13_35_47_915.jpg, IMG/right_2016_12_01_13_35_47_915.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_35_48_016.jpg, IMG/left_2016_12_01_13_35_48_016.jpg, IMG/right_2016_12_01_13_35_48_016.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_48_117.jpg, IMG/left_2016_12_01_13_35_48_117.jpg, IMG/right_2016_12_01_13_35_48_117.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_48_218.jpg, IMG/left_2016_12_01_13_35_48_218.jpg, IMG/right_2016_12_01_13_35_48_218.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_48_318.jpg, IMG/left_2016_12_01_13_35_48_318.jpg, IMG/right_2016_12_01_13_35_48_318.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_48_420.jpg, IMG/left_2016_12_01_13_35_48_420.jpg, IMG/right_2016_12_01_13_35_48_420.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_48_520.jpg, IMG/left_2016_12_01_13_35_48_520.jpg, IMG/right_2016_12_01_13_35_48_520.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_48_620.jpg, IMG/left_2016_12_01_13_35_48_620.jpg, IMG/right_2016_12_01_13_35_48_620.jpg,0,0.9855326,0,30.18669
IMG/center_2016_12_01_13_35_48_721.jpg, IMG/left_2016_12_01_13_35_48_721.jpg, IMG/right_2016_12_01_13_35_48_721.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_48_821.jpg, IMG/left_2016_12_01_13_35_48_821.jpg, IMG/right_2016_12_01_13_35_48_821.jpg,0.0904655,0.9855326,0,30.1846
IMG/center_2016_12_01_13_35_48_922.jpg, IMG/left_2016_12_01_13_35_48_922.jpg, IMG/right_2016_12_01_13_35_48_922.jpg,0.1287396,0.9855326,0,30.18438
IMG/center_2016_12_01_13_35_49_023.jpg, IMG/left_2016_12_01_13_35_49_023.jpg, IMG/right_2016_12_01_13_35_49_023.jpg,0.1287396,0.9855326,0,30.18546
IMG/center_2016_12_01_13_35_49_125.jpg, IMG/left_2016_12_01_13_35_49_125.jpg, IMG/right_2016_12_01_13_35_49_125.jpg,0.1287396,0.9855326,0,30.18587
IMG/center_2016_12_01_13_35_49_226.jpg, IMG/left_2016_12_01_13_35_49_226.jpg, IMG/right_2016_12_01_13_35_49_226.jpg,0.07132844,0.9855326,0,30.1871
IMG/center_2016_12_01_13_35_49_328.jpg, IMG/left_2016_12_01_13_35_49_328.jpg, IMG/right_2016_12_01_13_35_49_328.jpg,0,0.9855326,0,30.1865
IMG/center_2016_12_01_13_35_49_431.jpg, IMG/left_2016_12_01_13_35_49_431.jpg, IMG/right_2016_12_01_13_35_49_431.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_49_531.jpg, IMG/left_2016_12_01_13_35_49_531.jpg, IMG/right_2016_12_01_13_35_49_531.jpg,0,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_49_633.jpg, IMG/left_2016_12_01_13_35_49_633.jpg, IMG/right_2016_12_01_13_35_49_633.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_49_734.jpg, IMG/left_2016_12_01_13_35_49_734.jpg, IMG/right_2016_12_01_13_35_49_734.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_49_836.jpg, IMG/left_2016_12_01_13_35_49_836.jpg, IMG/right_2016_12_01_13_35_49_836.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_49_936.jpg, IMG/left_2016_12_01_13_35_49_936.jpg, IMG/right_2016_12_01_13_35_49_936.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_50_038.jpg, IMG/left_2016_12_01_13_35_50_038.jpg, IMG/right_2016_12_01_13_35_50_038.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_50_140.jpg, IMG/left_2016_12_01_13_35_50_140.jpg, IMG/right_2016_12_01_13_35_50_140.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_50_240.jpg, IMG/left_2016_12_01_13_35_50_240.jpg, IMG/right_2016_12_01_13_35_50_240.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_35_50_340.jpg, IMG/left_2016_12_01_13_35_50_340.jpg, IMG/right_2016_12_01_13_35_50_340.jpg,0.04262284,0.9855326,0,30.18614
IMG/center_2016_12_01_13_35_50_441.jpg, IMG/left_2016_12_01_13_35_50_441.jpg, IMG/right_2016_12_01_13_35_50_441.jpg,0.04262284,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_50_543.jpg, IMG/left_2016_12_01_13_35_50_543.jpg, IMG/right_2016_12_01_13_35_50_543.jpg,0.04262284,0.9855326,0,30.18651
IMG/center_2016_12_01_13_35_50_644.jpg, IMG/left_2016_12_01_13_35_50_644.jpg, IMG/right_2016_12_01_13_35_50_644.jpg,0.04262284,0.9855326,0,30.18656
IMG/center_2016_12_01_13_35_50_744.jpg, IMG/left_2016_12_01_13_35_50_744.jpg, IMG/right_2016_12_01_13_35_50_744.jpg,0.03305431,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_50_845.jpg, IMG/left_2016_12_01_13_35_50_845.jpg, IMG/right_2016_12_01_13_35_50_845.jpg,0.04262284,0.9855326,0,30.18633
IMG/center_2016_12_01_13_35_50_946.jpg, IMG/left_2016_12_01_13_35_50_946.jpg, IMG/right_2016_12_01_13_35_50_946.jpg,0.0617599,0.9855326,0,30.18627
IMG/center_2016_12_01_13_35_51_046.jpg, IMG/left_2016_12_01_13_35_51_046.jpg, IMG/right_2016_12_01_13_35_51_046.jpg,0.100034,0.9855326,0,30.1858
IMG/center_2016_12_01_13_35_51_148.jpg, IMG/left_2016_12_01_13_35_51_148.jpg, IMG/right_2016_12_01_13_35_51_148.jpg,0.1670138,0.9855326,0,30.18391
IMG/center_2016_12_01_13_35_51_249.jpg, IMG/left_2016_12_01_13_35_51_249.jpg, IMG/right_2016_12_01_13_35_51_249.jpg,0.1670138,0.9855326,0,30.18507
IMG/center_2016_12_01_13_35_51_350.jpg, IMG/left_2016_12_01_13_35_51_350.jpg, IMG/right_2016_12_01_13_35_51_350.jpg,0.3009732,0.9855326,0,30.17598
IMG/center_2016_12_01_13_35_51_452.jpg, IMG/left_2016_12_01_13_35_51_452.jpg, IMG/right_2016_12_01_13_35_51_452.jpg,0.3009732,0.9855326,0,30.181
IMG/center_2016_12_01_13_35_51_552.jpg, IMG/left_2016_12_01_13_35_51_552.jpg, IMG/right_2016_12_01_13_35_51_552.jpg,0.3009732,0.9855326,0,30.18307
IMG/center_2016_12_01_13_35_51_653.jpg, IMG/left_2016_12_01_13_35_51_653.jpg, IMG/right_2016_12_01_13_35_51_653.jpg,0.2722676,0.9855326,0,30.18593
IMG/center_2016_12_01_13_35_51_753.jpg, IMG/left_2016_12_01_13_35_51_753.jpg, IMG/right_2016_12_01_13_35_51_753.jpg,0,0.9855326,0,30.1846
IMG/center_2016_12_01_13_35_51_854.jpg, IMG/left_2016_12_01_13_35_51_854.jpg, IMG/right_2016_12_01_13_35_51_854.jpg,0,0.9855326,0,30.18641
IMG/center_2016_12_01_13_35_51_956.jpg, IMG/left_2016_12_01_13_35_51_956.jpg, IMG/right_2016_12_01_13_35_51_956.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_52_057.jpg, IMG/left_2016_12_01_13_35_52_057.jpg, IMG/right_2016_12_01_13_35_52_057.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_52_159.jpg, IMG/left_2016_12_01_13_35_52_159.jpg, IMG/right_2016_12_01_13_35_52_159.jpg,0,0.9855326,0,30.18649
IMG/center_2016_12_01_13_35_52_262.jpg, IMG/left_2016_12_01_13_35_52_262.jpg, IMG/right_2016_12_01_13_35_52_262.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_52_363.jpg, IMG/left_2016_12_01_13_35_52_363.jpg, IMG/right_2016_12_01_13_35_52_363.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_52_465.jpg, IMG/left_2016_12_01_13_35_52_465.jpg, IMG/right_2016_12_01_13_35_52_465.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_52_567.jpg, IMG/left_2016_12_01_13_35_52_567.jpg, IMG/right_2016_12_01_13_35_52_567.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_52_667.jpg, IMG/left_2016_12_01_13_35_52_667.jpg, IMG/right_2016_12_01_13_35_52_667.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_52_769.jpg, IMG/left_2016_12_01_13_35_52_769.jpg, IMG/right_2016_12_01_13_35_52_769.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_52_869.jpg, IMG/left_2016_12_01_13_35_52_869.jpg, IMG/right_2016_12_01_13_35_52_869.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_52_970.jpg, IMG/left_2016_12_01_13_35_52_970.jpg, IMG/right_2016_12_01_13_35_52_970.jpg,0.04262284,0.9855326,0,30.18616
IMG/center_2016_12_01_13_35_53_071.jpg, IMG/left_2016_12_01_13_35_53_071.jpg, IMG/right_2016_12_01_13_35_53_071.jpg,0.0904655,0.9855326,0,30.18513
IMG/center_2016_12_01_13_35_53_171.jpg, IMG/left_2016_12_01_13_35_53_171.jpg, IMG/right_2016_12_01_13_35_53_171.jpg,0.1574452,0.9855326,0,30.18262
IMG/center_2016_12_01_13_35_53_273.jpg, IMG/left_2016_12_01_13_35_53_273.jpg, IMG/right_2016_12_01_13_35_53_273.jpg,0.1861508,0.9855326,0,30.18305
IMG/center_2016_12_01_13_35_53_375.jpg, IMG/left_2016_12_01_13_35_53_375.jpg, IMG/right_2016_12_01_13_35_53_375.jpg,0.2052879,0.9855326,0,30.18345
IMG/center_2016_12_01_13_35_53_475.jpg, IMG/left_2016_12_01_13_35_53_475.jpg, IMG/right_2016_12_01_13_35_53_475.jpg,0.2052879,0.9855326,0,30.18451
IMG/center_2016_12_01_13_35_53_578.jpg, IMG/left_2016_12_01_13_35_53_578.jpg, IMG/right_2016_12_01_13_35_53_578.jpg,0.2052879,0.9855326,0,30.18518
IMG/center_2016_12_01_13_35_53_678.jpg, IMG/left_2016_12_01_13_35_53_678.jpg, IMG/right_2016_12_01_13_35_53_678.jpg,0.2052879,0.9855326,0,30.18552
IMG/center_2016_12_01_13_35_53_779.jpg, IMG/left_2016_12_01_13_35_53_779.jpg, IMG/right_2016_12_01_13_35_53_779.jpg,0.1957194,0.9855326,0,30.18604
IMG/center_2016_12_01_13_35_53_881.jpg, IMG/left_2016_12_01_13_35_53_881.jpg, IMG/right_2016_12_01_13_35_53_881.jpg,0.2052879,0.9855326,0,30.18547
IMG/center_2016_12_01_13_35_53_982.jpg, IMG/left_2016_12_01_13_35_53_982.jpg, IMG/right_2016_12_01_13_35_53_982.jpg,0.3105417,0.9855326,0,30.17642
IMG/center_2016_12_01_13_35_54_085.jpg, IMG/left_2016_12_01_13_35_54_085.jpg, IMG/right_2016_12_01_13_35_54_085.jpg,0.3488158,0.9855326,0,30.1777
IMG/center_2016_12_01_13_35_54_186.jpg, IMG/left_2016_12_01_13_35_54_186.jpg, IMG/right_2016_12_01_13_35_54_186.jpg,0.2148564,0.9855326,0,30.18962
IMG/center_2016_12_01_13_35_54_287.jpg, IMG/left_2016_12_01_13_35_54_287.jpg, IMG/right_2016_12_01_13_35_54_287.jpg,0,0.9855326,0,30.18487
IMG/center_2016_12_01_13_35_54_390.jpg, IMG/left_2016_12_01_13_35_54_390.jpg, IMG/right_2016_12_01_13_35_54_390.jpg,0,0.9855326,0,30.18608
IMG/center_2016_12_01_13_35_54_491.jpg, IMG/left_2016_12_01_13_35_54_491.jpg, IMG/right_2016_12_01_13_35_54_491.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_35_54_591.jpg, IMG/left_2016_12_01_13_35_54_591.jpg, IMG/right_2016_12_01_13_35_54_591.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_54_692.jpg, IMG/left_2016_12_01_13_35_54_692.jpg, IMG/right_2016_12_01_13_35_54_692.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_54_794.jpg, IMG/left_2016_12_01_13_35_54_794.jpg, IMG/right_2016_12_01_13_35_54_794.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_54_894.jpg, IMG/left_2016_12_01_13_35_54_894.jpg, IMG/right_2016_12_01_13_35_54_894.jpg,0,0.9855326,0,30.18625
IMG/center_2016_12_01_13_35_54_997.jpg, IMG/left_2016_12_01_13_35_54_997.jpg, IMG/right_2016_12_01_13_35_54_997.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_55_098.jpg, IMG/left_2016_12_01_13_35_55_098.jpg, IMG/right_2016_12_01_13_35_55_098.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_55_198.jpg, IMG/left_2016_12_01_13_35_55_198.jpg, IMG/right_2016_12_01_13_35_55_198.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_55_299.jpg, IMG/left_2016_12_01_13_35_55_299.jpg, IMG/right_2016_12_01_13_35_55_299.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_55_401.jpg, IMG/left_2016_12_01_13_35_55_401.jpg, IMG/right_2016_12_01_13_35_55_401.jpg,0,0.9855326,0,30.18672
IMG/center_2016_12_01_13_35_55_502.jpg, IMG/left_2016_12_01_13_35_55_502.jpg, IMG/right_2016_12_01_13_35_55_502.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_55_611.jpg, IMG/left_2016_12_01_13_35_55_611.jpg, IMG/right_2016_12_01_13_35_55_611.jpg,0.0904655,0.9855326,0,30.18423
IMG/center_2016_12_01_13_35_55_714.jpg, IMG/left_2016_12_01_13_35_55_714.jpg, IMG/right_2016_12_01_13_35_55_714.jpg,0.100034,0.9855326,0,30.18534
IMG/center_2016_12_01_13_35_55_815.jpg, IMG/left_2016_12_01_13_35_55_815.jpg, IMG/right_2016_12_01_13_35_55_815.jpg,0.1765823,0.9855326,0,30.18233
IMG/center_2016_12_01_13_35_55_916.jpg, IMG/left_2016_12_01_13_35_55_916.jpg, IMG/right_2016_12_01_13_35_55_916.jpg,0.1765823,0.9855326,0,30.18424
IMG/center_2016_12_01_13_35_56_017.jpg, IMG/left_2016_12_01_13_35_56_017.jpg, IMG/right_2016_12_01_13_35_56_017.jpg,0.1765823,0.9855326,0,30.18514
IMG/center_2016_12_01_13_35_56_117.jpg, IMG/left_2016_12_01_13_35_56_117.jpg, IMG/right_2016_12_01_13_35_56_117.jpg,0.1765823,0.9855326,0,30.18558
IMG/center_2016_12_01_13_35_56_218.jpg, IMG/left_2016_12_01_13_35_56_218.jpg, IMG/right_2016_12_01_13_35_56_218.jpg,0.1765823,0.9855326,0,30.18581
IMG/center_2016_12_01_13_35_56_318.jpg, IMG/left_2016_12_01_13_35_56_318.jpg, IMG/right_2016_12_01_13_35_56_318.jpg,0.1765823,0.9855326,0,30.1859
IMG/center_2016_12_01_13_35_56_419.jpg, IMG/left_2016_12_01_13_35_56_419.jpg, IMG/right_2016_12_01_13_35_56_419.jpg,0.1765823,0.9855326,0,30.18568
IMG/center_2016_12_01_13_35_56_522.jpg, IMG/left_2016_12_01_13_35_56_522.jpg, IMG/right_2016_12_01_13_35_56_522.jpg,0.1765823,0.9855326,0,30.18595
IMG/center_2016_12_01_13_35_56_623.jpg, IMG/left_2016_12_01_13_35_56_623.jpg, IMG/right_2016_12_01_13_35_56_623.jpg,0.1574452,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_56_724.jpg, IMG/left_2016_12_01_13_35_56_724.jpg, IMG/right_2016_12_01_13_35_56_724.jpg,0.07132844,0.9855326,0,30.18768
IMG/center_2016_12_01_13_35_56_825.jpg, IMG/left_2016_12_01_13_35_56_825.jpg, IMG/right_2016_12_01_13_35_56_825.jpg,0,0.9855326,0,30.18646
IMG/center_2016_12_01_13_35_56_933.jpg, IMG/left_2016_12_01_13_35_56_933.jpg, IMG/right_2016_12_01_13_35_56_933.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_57_034.jpg, IMG/left_2016_12_01_13_35_57_034.jpg, IMG/right_2016_12_01_13_35_57_034.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_57_137.jpg, IMG/left_2016_12_01_13_35_57_137.jpg, IMG/right_2016_12_01_13_35_57_137.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_35_57_237.jpg, IMG/left_2016_12_01_13_35_57_237.jpg, IMG/right_2016_12_01_13_35_57_237.jpg,0,0.9855326,0,30.18671
IMG/center_2016_12_01_13_35_57_338.jpg, IMG/left_2016_12_01_13_35_57_338.jpg, IMG/right_2016_12_01_13_35_57_338.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_35_57_440.jpg, IMG/left_2016_12_01_13_35_57_440.jpg, IMG/right_2016_12_01_13_35_57_440.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_35_57_543.jpg, IMG/left_2016_12_01_13_35_57_543.jpg, IMG/right_2016_12_01_13_35_57_543.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_35_57_644.jpg, IMG/left_2016_12_01_13_35_57_644.jpg, IMG/right_2016_12_01_13_35_57_644.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_57_748.jpg, IMG/left_2016_12_01_13_35_57_748.jpg, IMG/right_2016_12_01_13_35_57_748.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_57_849.jpg, IMG/left_2016_12_01_13_35_57_849.jpg, IMG/right_2016_12_01_13_35_57_849.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_57_949.jpg, IMG/left_2016_12_01_13_35_57_949.jpg, IMG/right_2016_12_01_13_35_57_949.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_35_58_053.jpg, IMG/left_2016_12_01_13_35_58_053.jpg, IMG/right_2016_12_01_13_35_58_053.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_58_154.jpg, IMG/left_2016_12_01_13_35_58_154.jpg, IMG/right_2016_12_01_13_35_58_154.jpg,0,0.9855326,0,30.18667
